租金,room_size,室,卫,厅,天然气,空调,独卫,飘窗,阳台,district_name,price_y,最近地铁距离,1500内地铁口,最近公交站距离,500内公交站数量,最近银行距离,1000内银行数量,最近影院距离,1000内影院数量,最近餐饮距离,700内餐饮数量,500内超市数量,1000内公园数量,最近菜市场距离,1000内菜市场数量
1100,23,4,2,1,0,0,1,1,0,武侯区,20971,1761.072445,簇锦,142.4328673,5,2663.128658,1,383.2881396,1,42.64483007,20,8,19,536.6590949,1
870,12,4,2,1,0,0,0,1,0,武侯区,20971,1761.072445,簇锦,142.4328673,5,2663.128658,1,383.2881396,1,42.64483007,20,8,19,536.6590949,1
900,20,4,1,1,0,1,0,0,1,金牛区,16060,1147.538082,茶店子客运站 羊犀立交,281.6335852,4,1600.492169,1,2061.481688,1,79.28769877,20,9,16,283.4141967,3
680,8,4,1,1,0,0,0,0,0,金牛区,16060,1147.538082,茶店子客运站 羊犀立交,281.6335852,4,1600.492169,1,2061.481688,1,79.28769877,20,9,16,283.4141967,3
568,8,4,1,1,0,0,0,1,0,成华区,20224,1113.388507,前锋路 李家沱 府青路,215.9485438,5,580.4396834,1,904.8937837,1,33.14241062,20,15,20,208.544035,3
820,9,4,1,1,0,0,0,1,0,成华区,20224,1113.388507,前锋路 李家沱 府青路,215.9485438,5,580.4396834,1,904.8937837,1,33.14241062,20,15,20,208.544035,3
680,5,4,1,1,0,0,0,0,0,成华区,20224,1113.388507,前锋路 李家沱 府青路,215.9485438,5,580.4396834,1,904.8937837,1,33.14241062,20,15,20,208.544035,3
890,11,4,1,1,0,0,0,1,0,成华区,20224,1113.388507,前锋路 李家沱 府青路,215.9485438,5,580.4396834,1,904.8937837,1,33.14241062,20,15,20,208.544035,3
1105,18,5,2,1,0,0,0,0,1,高新区,20993,703.9802984,高新 火车南站,245.4982361,5,642.5466796,1,641.673707,1,132.9457091,20,9,18,1150.27795,1
800,11,5,2,1,0,0,0,0,1,高新区,20993,703.9802984,高新 火车南站,245.4982361,5,642.5466796,1,641.673707,1,132.9457091,20,9,18,1150.27795,1
1425,37,5,2,1,0,1,1,1,1,高新区,20993,703.9802984,高新 火车南站,245.4982361,5,642.5466796,1,641.673707,1,132.9457091,20,9,18,1150.27795,1
845,13,5,2,1,0,0,0,1,1,高新区,20993,703.9802984,高新 火车南站,245.4982361,5,642.5466796,1,641.673707,1,132.9457091,20,9,18,1150.27795,1
1075,15,5,2,1,0,1,0,0,1,高新区,20993,703.9802984,高新 火车南站,245.4982361,5,642.5466796,1,641.673707,1,132.9457091,20,9,18,1150.27795,1
650,14,3,1,1,1,0,0,0,0,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
500,9,3,1,1,1,0,0,0,0,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
500,8,3,1,1,1,0,0,0,0,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
705,15,5,2,1,0,0,0,1,0,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
1500,31.78,1,1,1,1,0,1,0,0,武侯区,12360,709.0138452,红牌楼 武侯大道,124.7552203,5,620.5245433,1,784.2804971,3,67.30686988,20,15,20,221.6185837,3
850,13,4,2,1,1,1,0,1,0,高新区,15442,1119.822946,世纪城 锦城广场,107.8985453,3,662.6066368,2,1204.497041,1,79.79956882,20,5,5,1709.702001,1
700,12,4,2,1,1,0,0,1,0,高新区,15442,1119.822946,世纪城 锦城广场,107.8985453,3,662.6066368,2,1204.497041,1,79.79956882,20,5,5,1709.702001,1
900,24,4,2,1,1,0,0,0,1,高新区,15442,1119.822946,世纪城 锦城广场,107.8985453,3,662.6066368,2,1204.497041,1,79.79956882,20,5,5,1709.702001,1
1000,21,4,2,1,1,0,1,0,0,高新区,15442,1119.822946,世纪城 锦城广场,107.8985453,3,662.6066368,2,1204.497041,1,79.79956882,20,5,5,1709.702001,1
680,16,4,1,1,0,0,0,0,0,新都区,17944,766.9431557,动物园,140.8956513,3,231.1147362,7,3907.560244,1,81.74564283,20,8,11,436.3640588,2
725,15,4,1,1,0,0,0,1,0,新都区,17944,766.9431557,动物园,140.8956513,3,231.1147362,7,3907.560244,1,81.74564283,20,8,11,436.3640588,2
760,18,4,1,1,0,0,0,0,1,新都区,17944,766.9431557,动物园,140.8956513,3,231.1147362,7,3907.560244,1,81.74564283,20,8,11,436.3640588,2
820,17,4,1,1,0,0,0,0,1,新都区,17944,766.9431557,动物园,140.8956513,3,231.1147362,7,3907.560244,1,81.74564283,20,8,11,436.3640588,2
1500,8,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,8,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,7,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
790,8,4,1,1,0,0,0,0,0,武侯区,17724,297.4808028,龙爪堰 东坡路,94.48037759,5,890.3691771,1,1087.2998,1,109.3723418,20,15,20,366.5782322,3
790,8,4,1,1,0,0,0,0,0,武侯区,17724,297.4808028,龙爪堰 东坡路,94.48037759,5,890.3691771,1,1087.2998,1,109.3723418,20,15,20,366.5782322,3
890,12,4,1,1,0,0,0,0,0,武侯区,17724,297.4808028,龙爪堰 东坡路,94.48037759,5,890.3691771,1,1087.2998,1,109.3723418,20,15,20,366.5782322,3
880,11,4,1,1,0,0,0,1,0,武侯区,17724,297.4808028,龙爪堰 东坡路,94.48037759,5,890.3691771,1,1087.2998,1,109.3723418,20,15,20,366.5782322,3
990,18,4,2,2,0,1,1,1,0,金牛区,17895,253.7788245,茶店子客运站 迎宾大道 羊犀立交,251.4754687,5,1057.724923,1,1854.829313,1,136.3617766,20,7,20,243.1240601,3
732,10,4,2,2,0,0,0,0,0,金牛区,17895,253.7788245,茶店子客运站 迎宾大道 羊犀立交,251.4754687,5,1057.724923,1,1854.829313,1,136.3617766,20,7,20,243.1240601,3
925,19,4,2,2,0,0,0,0,1,金牛区,17895,253.7788245,茶店子客运站 迎宾大道 羊犀立交,251.4754687,5,1057.724923,1,1854.829313,1,136.3617766,20,7,20,243.1240601,3
750,8,4,2,2,0,1,0,0,0,金牛区,17895,253.7788245,茶店子客运站 迎宾大道 羊犀立交,251.4754687,5,1057.724923,1,1854.829313,1,136.3617766,20,7,20,243.1240601,3
695,11,4,2,2,0,0,0,0,0,金牛区,17895,253.7788245,茶店子客运站 迎宾大道 羊犀立交,251.4754687,5,1057.724923,1,1854.829313,1,136.3617766,20,7,20,243.1240601,3
850,9,3,1,2,0,0,0,1,0,武侯区,13476,710.0414458,太平园 红牌楼 高朋大道,158.008051,5,761.9749221,1,556.666671,2,18.18569023,20,15,20,542.8537581,2
900,12,3,1,2,0,0,0,1,0,武侯区,13476,710.0414458,太平园 红牌楼 高朋大道,158.008051,5,761.9749221,1,556.666671,2,18.18569023,20,15,20,542.8537581,2
900,11,3,1,2,0,0,0,1,0,武侯区,13476,710.0414458,太平园 红牌楼 高朋大道,158.008051,5,761.9749221,1,556.666671,2,18.18569023,20,15,20,542.8537581,2
990,21,5,2,1,0,0,0,1,0,高新区,22256,1016.993475,高新 金融城 三瓦窑,126.4933349,5,1043.146516,2,1610.587657,1,110.8162991,20,7,20,327.4347473,3
1200,29,5,2,1,0,0,1,1,0,高新区,22256,1016.993475,高新 金融城 三瓦窑,126.4933349,5,1043.146516,2,1610.587657,1,110.8162991,20,7,20,327.4347473,3
890,13,5,2,1,0,0,0,1,0,高新区,22256,1016.993475,高新 金融城 三瓦窑,126.4933349,5,1043.146516,2,1610.587657,1,110.8162991,20,7,20,327.4347473,3
1000,13,5,2,1,0,1,0,0,1,高新区,22256,1016.993475,高新 金融城 三瓦窑,126.4933349,5,1043.146516,2,1610.587657,1,110.8162991,20,7,20,327.4347473,3
800,11,5,2,1,0,0,0,1,0,高新区,22256,1016.993475,高新 金融城 三瓦窑,126.4933349,5,1043.146516,2,1610.587657,1,110.8162991,20,7,20,327.4347473,3
920,15,4,1,1,0,1,0,0,0,金牛区,16167,443.2242269,茶店子客运站 迎宾大道 羊犀立交,161.7087711,4,988.8353105,1,2215.352565,1,69.83450834,20,9,20,334.6546979,3
905,17,4,1,1,0,0,0,0,1,金牛区,16167,443.2242269,茶店子客运站 迎宾大道 羊犀立交,161.7087711,4,988.8353105,1,2215.352565,1,69.83450834,20,9,20,334.6546979,3
790,10,4,1,1,0,0,0,0,0,金牛区,16167,443.2242269,茶店子客运站 迎宾大道 羊犀立交,161.7087711,4,988.8353105,1,2215.352565,1,69.83450834,20,9,20,334.6546979,3
650,8,4,1,1,0,0,0,0,0,金牛区,16167,443.2242269,茶店子客运站 迎宾大道 羊犀立交,161.7087711,4,988.8353105,1,2215.352565,1,69.83450834,20,9,20,334.6546979,3
715,14,3,2,2,0,0,0,0,0,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
815,12,3,2,2,0,1,0,0,0,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
775,20,3,2,2,0,0,0,0,1,青羊区,18070,765.4713165,清江西路,238.8954088,5,834.0908277,1,843.7833349,1,85.47883395,19,6,20,732.5462667,1
720,14,5,2,1,0,1,0,1,0,锦江区,23968,1221.107923,琉璃场,169.8655449,4,772.0898588,1,578.936218,1,196.0087668,20,5,20,173.8340145,3
755,13,5,2,1,0,0,0,0,0,锦江区,23968,1221.107923,琉璃场,169.8655449,4,772.0898588,1,578.936218,1,196.0087668,20,5,20,173.8340145,3
850,13,5,2,1,0,0,0,0,1,锦江区,23968,1221.107923,琉璃场,169.8655449,4,772.0898588,1,578.936218,1,196.0087668,20,5,20,173.8340145,3
755,11,5,2,1,0,0,0,0,0,锦江区,23968,1221.107923,琉璃场,169.8655449,4,772.0898588,1,578.936218,1,196.0087668,20,5,20,173.8340145,3
955,13,5,2,1,0,1,0,1,0,锦江区,23968,1221.107923,琉璃场,169.8655449,4,772.0898588,1,578.936218,1,196.0087668,20,5,20,173.8340145,3
1500,10,4,1,1,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,13,4,2,1,0,0,1,1,0,青羊区,20608,769.5355077,清江西路 成都西站,199.6010018,5,1427.156665,1,847.644829,1,120.4572608,20,3,20,956.8513167,1
1500,9,4,2,1,0,0,0,1,0,青羊区,20608,769.5355077,清江西路 成都西站,199.6010018,5,1427.156665,1,847.644829,1,120.4572608,20,3,20,956.8513167,1
1500,10,4,2,1,0,0,0,0,1,青羊区,20608,769.5355077,清江西路 成都西站,199.6010018,5,1427.156665,1,847.644829,1,120.4572608,20,3,20,956.8513167,1
1500,7,4,2,1,0,0,0,0,0,青羊区,20608,769.5355077,清江西路 成都西站,199.6010018,5,1427.156665,1,847.644829,1,120.4572608,20,3,20,956.8513167,1
1000,10,5,2,1,0,0,0,1,0,青羊区,22887,169.2953957,中坝,51.4107892,5,514.2940976,2,936.5917484,1,78.34437116,20,15,15,437.2431651,1
1000,10,5,2,1,0,0,0,1,0,青羊区,22887,169.2953957,中坝,51.4107892,5,514.2940976,2,936.5917484,1,78.34437116,20,15,15,437.2431651,1
1000,14,5,2,1,0,0,0,0,0,青羊区,22887,169.2953957,中坝,51.4107892,5,514.2940976,2,936.5917484,1,78.34437116,20,15,15,437.2431651,1
1000,15,5,2,1,0,0,0,0,0,青羊区,22887,169.2953957,中坝,51.4107892,5,514.2940976,2,936.5917484,1,78.34437116,20,15,15,437.2431651,1
1000,7,5,2,1,0,0,0,0,0,青羊区,22887,169.2953957,中坝,51.4107892,5,514.2940976,2,936.5917484,1,78.34437116,20,15,15,437.2431651,1
845,20,6,3,1,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
705,12,6,3,1,0,0,0,1,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
580,10,6,3,1,0,0,0,1,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
650,17,6,3,1,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
955,24,6,3,1,0,1,1,1,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
890,21,6,3,1,0,0,1,1,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
785,15,4,1,1,0,0,0,0,1,金牛区,16868,543.7824736,茶店子客运站 迎宾大道 金科北路,36.43085837,5,1392.086029,1,1804.818733,1,62.06294431,20,8,20,190.5730701,3
690,13,4,1,1,0,0,0,1,0,金牛区,16868,543.7824736,茶店子客运站 迎宾大道 金科北路,36.43085837,5,1392.086029,1,1804.818733,1,62.06294431,20,8,20,190.5730701,3
650,10,4,1,1,0,1,0,0,0,金牛区,16868,543.7824736,茶店子客运站 迎宾大道 金科北路,36.43085837,5,1392.086029,1,1804.818733,1,62.06294431,20,8,20,190.5730701,3
635,9,4,1,1,0,0,0,0,0,金牛区,16868,543.7824736,茶店子客运站 迎宾大道 金科北路,36.43085837,5,1392.086029,1,1804.818733,1,62.06294431,20,8,20,190.5730701,3
700,15,2,1,2,0,0,0,1,0,青羊区,18448,899.4917931,清江西路,292.6278722,5,1052.661929,1,981.2720539,1,104.7661654,16,6,20,963.8372273,1
1750,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1750,30,1,1,1,1,1,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1750,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1750,30,1,1,1,1,1,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1700,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1750,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1750,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
455,7,6,2,0,0,0,0,1,0,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
955,15,6,2,0,0,1,0,0,1,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
855,14,6,2,0,0,1,0,1,0,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
680,8,6,2,0,0,0,0,0,0,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
650,9,6,2,0,0,0,0,1,0,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
605,9,6,2,0,0,0,0,1,0,锦江区,21972,1154.757567,东大路 神州租车(牛市口地铁站送车点) 牛市口,197.5167512,5,994.2610349,1,934.8895603,1,56.27793541,20,15,20,489.6375662,3
685,12,5,2,1,0,0,0,1,0,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
500,9,5,2,1,0,0,0,0,0,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
550,10,5,2,1,0,0,0,0,0,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
755,15,5,2,1,0,1,0,0,1,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
1500,9,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,9,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,8,4,1,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,10,4,1,1,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
990,14,4,1,1,0,0,0,0,0,金牛区,19031,1491.144163,中医大省医院 白果林,331.6548835,2,628.8278566,1,670.4642693,2,61.73318957,20,14,20,317.5266922,3
890,17,4,1,1,0,0,0,0,0,金牛区,19031,1491.144163,中医大省医院 白果林,331.6548835,2,628.8278566,1,670.4642693,2,61.73318957,20,14,20,317.5266922,3
790,14,4,1,1,0,0,0,0,0,金牛区,19031,1491.144163,中医大省医院 白果林,331.6548835,2,628.8278566,1,670.4642693,2,61.73318957,20,14,20,317.5266922,3
690,10,4,1,1,0,0,0,0,0,金牛区,19031,1491.144163,中医大省医院 白果林,331.6548835,2,628.8278566,1,670.4642693,2,61.73318957,20,14,20,317.5266922,3
1750,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1700,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1700,30,1,1,1,0,0,0,0,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
3000,30,1,1,1,1,1,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1700,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1700,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
600,10,3,2,2,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
800,15,3,2,2,0,0,1,1,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
700,12,3,2,2,0,0,0,0,1,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
650,18,4,1,1,0,0,0,1,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
700,20,4,1,1,0,0,0,0,1,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
510,8,4,1,1,0,0,0,0,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
550,12,4,1,1,0,0,0,0,0,青羊区,18305,1277.497908,清江西路 成都西站,69.98562393,5,1378.699993,1,1357.818767,1,69.27081359,20,5,12,1395.012622,1
685,10,2,1,2,0,0,0,0,0,青羊区,18448,899.4917931,清江西路,292.6278722,5,1052.661929,1,981.2720539,1,104.7661654,16,6,20,963.8372273,1
795,19,2,1,2,0,0,0,0,1,青羊区,18448,899.4917931,清江西路,292.6278722,5,1052.661929,1,981.2720539,1,104.7661654,16,6,20,963.8372273,1
1999,13,4,2,1,0,0,0,0,1,成华区,21700,225.9225701,前锋路 红星桥 李家沱,213.9210613,3,981.210699,1,59.32495933,2,22.81486743,20,15,20,487.8821844,3
1999,17,4,2,1,0,1,0,1,0,成华区,21700,225.9225701,前锋路 红星桥 李家沱,213.9210613,3,981.210699,1,59.32495933,2,22.81486743,20,15,20,487.8821844,3
1999,11,4,2,1,0,1,0,1,0,成华区,21700,225.9225701,前锋路 红星桥 李家沱,213.9210613,3,981.210699,1,59.32495933,2,22.81486743,20,15,20,487.8821844,3
1999,24,4,2,1,0,0,1,0,1,成华区,21700,225.9225701,前锋路 红星桥 李家沱,213.9210613,3,981.210699,1,59.32495933,2,22.81486743,20,15,20,487.8821844,3
1800,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
800,9,4,1,1,0,1,0,0,0,高新区,16426,1060.85623,神仙树 高新,269.705394,3,849.7304895,1,1291.134888,1,33.41756768,17,2,6,1251.499275,1
990,15,4,1,1,0,1,0,1,0,高新区,16426,1060.85623,神仙树 高新,269.705394,3,849.7304895,1,1291.134888,1,33.41756768,17,2,6,1251.499275,1
750,8,4,1,1,0,0,0,0,0,成华区,21190,899.8791419,前锋路 李家沱,289.9251975,5,686.2362975,1,715.4253411,1,32.52680239,20,14,20,308.6252337,3
855,15,4,1,1,0,0,0,0,1,成华区,21190,899.8791419,前锋路 李家沱,289.9251975,5,686.2362975,1,715.4253411,1,32.52680239,20,14,20,308.6252337,3
900,15,4,1,1,0,0,0,1,0,成华区,21190,899.8791419,前锋路 李家沱,289.9251975,5,686.2362975,1,715.4253411,1,32.52680239,20,14,20,308.6252337,3
900,13,4,1,1,0,0,0,1,0,成华区,21190,899.8791419,前锋路 李家沱,289.9251975,5,686.2362975,1,715.4253411,1,32.52680239,20,14,20,308.6252337,3
1460,15,5,1,1,0,0,1,0,1,高新区,22372,593.3356306,高新 金融城,191.1932523,5,857.4919452,1,1609.996363,1,298.2275601,20,4,20,327.5450287,1
1650,30,1,1,1,1,0,1,1,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
1900,30,1,1,1,0,0,0,0,0,高新区,17429,3440.217836,锦城广场,281.635642,4,525.6005823,1,743.3068759,1,152.2280521,20,13,10,197.6657477,3
825,15,5,2,1,0,1,0,1,0,锦江区,17541,814.7711238,成渝立交 成都东客站 迎晖路,57.16712283,5,2559.151915,1,76.42540677,1,32.75774568,20,8,13,469.1319086,3
600,12,2,2,2,0,0,1,0,0,青羊区,21064,1527.744817,龙爪堰,85.43020582,5,240.6872212,3,675.8570597,1,8.126366092,20,14,20,393.4713426,2
850,23,2,2,2,1,0,1,0,0,青羊区,21064,1527.744817,龙爪堰,85.43020582,5,240.6872212,3,675.8570597,1,8.126366092,20,14,20,393.4713426,2
3999,45,1,1,1,0,0,0,0,0,成华区,10138,787.0822742,万年场 槐树店 双桥路 迎晖路,166.638359,5,984.8558011,1,2420.363488,1,180.8675795,20,11,12,549.6561845,3
1500,15,3,2,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,20,3,2,1,0,1,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
1500,10,3,2,1,0,0,0,0,0,青羊区,22954,880.8356108,清江西路 成都西站,156.4377927,5,1304.284924,1,959.708813,1,26.84297556,19,3,17,1048.160052,1
700,10,4,1,1,0,0,0,1,0,高新区,16426,1060.85623,神仙树 高新,269.705394,3,849.7304895,1,1291.134888,1,33.41756768,17,2,6,1251.499275,1
944,15,4,1,1,0,1,0,1,0,高新区,16426,1060.85623,神仙树 高新,269.705394,3,849.7304895,1,1291.134888,1,33.41756768,17,2,6,1251.499275,1
1150,15,5,1,1,0,0,0,0,1,高新区,22372,593.3356306,高新 金融城,191.1932523,5,857.4919452,1,1609.996363,1,298.2275601,20,4,20,327.5450287,1
1150,9,5,1,1,0,0,0,1,0,高新区,22372,593.3356306,高新 金融城,191.1932523,5,857.4919452,1,1609.996363,1,298.2275601,20,4,20,327.5450287,1
1350,15,5,1,1,0,0,0,0,1,高新区,22372,593.3356306,高新 金融城,191.1932523,5,857.4919452,1,1609.996363,1,298.2275601,20,4,20,327.5450287,1
